time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-08-11T00:38:34.510Z,33.158,-115.6388333,7.58,1.52,ml,12,95,0.02749,0.23,ci,ci39340087,2020-08-11T00:42:15.494Z,"12km WNW of Calipatria, CA",earthquake,0.83,1.08,0.254,29,automatic,ci,ci
2020-08-11T00:33:17.080Z,38.1305,-118.0188,0.1,1.2,ml,17,137.77,0.041,0.17,nn,nn00766939,2020-08-11T00:47:36.060Z,"29 km SSE of Mina, Nevada",earthquake,,7.4,,,automatic,nn,nn
2020-08-11T00:29:06.930Z,38.6615,-117.1198,0.6,1.3,ml,9,195.46,0.705,0.29,nn,nn00766937,2020-08-11T00:34:15.713Z,"61 km S of Kingston, Nevada",earthquake,,21.1,,,automatic,nn,nn
2020-08-11T00:26:59.870Z,33.239,-115.6976667,2.79,1.14,ml,24,52,0.08407,0.11,ci,ci39340055,2020-08-11T00:49:47.044Z,"13km SSE of Bombay Beach, CA",earthquake,0.14,0.31,0.143,27,reviewed,ci,ci
2020-08-11T00:22:13.160Z,35.8693352,-117.6880035,6.16,0.91,ml,12,100,0.08414,0.05,ci,ci39340047,2020-08-11T00:26:02.033Z,"21km ESE of Little Lake, CA",earthquake,0.43,1.14,0.161,5,automatic,ci,ci
2020-08-11T00:20:01.380Z,33.2598333,-115.681,1.85,1.44,ml,11,137,0.08763,0.17,ci,ci39340031,2020-08-11T00:23:52.820Z,"11km SSE of Bombay Beach, CA",earthquake,0.37,0.77,0.194,29,automatic,ci,ci
2020-08-11T00:19:58.913Z,63.0343,-150.9528,121.1,1.4,ml,,,,0.45,ak,ak020aaghxty,2020-08-11T01:03:41.020Z,"60 km N of Petersville, Alaska",earthquake,,1.7,,,automatic,ak,ak
2020-08-11T00:19:10.190Z,19.4643325805664,-155.593505859375,-1.5900000333786,1.75,ml,15,77,,0.170000002,hv,hv72084026,2020-08-11T00:24:41.030Z,"28 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.43,0.289999992,4.05,5,automatic,hv,hv
2020-08-11T00:16:45.490Z,38.1593,-117.7147,25.3,0.6,ml,12,96.79,0.028,0.21,nn,nn00766935,2020-08-11T00:30:35.466Z,"42 km SE of Mina, Nevada",earthquake,,8.8,,,automatic,nn,nn
2020-08-11T00:04:30.620Z,33.1498333,-115.6328333,4.9,1.48,ml,17,71,0.03111,0.19,ci,ci39340023,2020-08-11T00:08:15.849Z,"11km WNW of Calipatria, CA",earthquake,0.47,0.77,0.186,29,automatic,ci,ci
2020-08-11T00:01:34.060Z,33.1408333,-115.628,4.29,1.35,ml,8,100,0.03798,0.09,ci,ci39340015,2020-08-11T00:05:19.782Z,"11km W of Calipatria, CA",earthquake,0.53,0.83,0.183,22,automatic,ci,ci
2020-08-10T23:56:10.530Z,33.2538333,-115.6966667,1.3,2,ml,34,47,0.09397,0.21,ci,ci39340007,2020-08-11T00:06:31.120Z,"11km SSE of Bombay Beach, CA",earthquake,0.28,0.64,0.15,27,automatic,ci,ci
2020-08-10T23:48:23.530Z,33.2603333,-115.6796667,2.27,1.48,ml,20,69,0.08643,0.22,ci,ci39339991,2020-08-10T23:52:06.544Z,"11km SSE of Bombay Beach, CA",earthquake,0.47,0.85,0.18,26,automatic,ci,ci
2020-08-10T23:47:36.159Z,58.3572,-133.584,0,2.9,ml,,,,0.65,ak,ak020a96tihb,2020-08-10T23:58:39.040Z,"49 km E of Juneau, Alaska",other event,,0.4,,,automatic,ak,ak
2020-08-10T23:45:02.678Z,57.3524,-150.5398,34.8,2.3,ml,,,,0.72,ak,ak020a96t0hp,2020-08-10T23:51:51.791Z,"108 km ESE of Chiniak, Alaska",earthquake,,715.1,,,automatic,ak,ak
2020-08-10T23:38:45.670Z,38.8056679,-122.7726669,-0.08,1.33,md,22,62,0.009834,0.05,nc,nc73442780,2020-08-11T00:13:05.139Z,"4km NNW of The Geysers, CA",earthquake,0.18,0.38,0.16,6,automatic,nc,nc
2020-08-10T23:37:13.475Z,66.3151,-157.2584,5.7,1.2,ml,,,,0.83,ak,ak020a96rbkx,2020-08-10T23:51:51.542Z,"64 km S of Shungnak, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-08-10T23:34:45.370Z,33.2735,-115.6775,2.44,1.7,ml,38,46,0.08279,0.18,ci,ci39339959,2020-08-11T00:25:11.403Z,"10km SSE of Bombay Beach, CA",earthquake,0.22,0.43,0.202,51,reviewed,ci,ci
2020-08-10T23:32:04.610Z,33.2568333,-115.6841667,1.89,1.28,ml,22,68,0.08983,0.22,ci,ci39339943,2020-08-10T23:35:42.465Z,"11km SSE of Bombay Beach, CA",earthquake,0.47,0.86,0.142,20,automatic,ci,ci
2020-08-10T23:25:57.718Z,67.3624,-143.1946,0,1.7,ml,,,,0.74,ak,ak020a96oue9,2020-08-10T23:43:39.379Z,"82 km NNE of Chalkyitsik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-08-10T23:25:14.155Z,-3.901,-12.371,10,5,mb,,28,4.467,0.6,us,us6000bccl,2020-08-10T23:52:59.040Z,"north of Ascension Island",earthquake,9.2,1.8,0.038,216,reviewed,us,us
2020-08-10T23:24:58.310Z,33.1389999,-115.6381683,5.03,1.38,ml,11,114,0.04277,0.18,ci,ci39339919,2020-08-10T23:28:34.396Z,"11km N of Westmorland, CA",earthquake,1.56,2.54,0.18,5,automatic,ci,ci
2020-08-10T23:21:00.780Z,34.6413333,-116.5031667,7.81,1.52,ml,20,48,0.09997,0.14,ci,ci39339903,2020-08-10T23:24:48.336Z,"33km WSW of Ludlow, CA",earthquake,0.27,1.16,0.16,28,automatic,ci,ci
2020-08-10T23:19:21.710Z,33.1483333,-115.6346667,4.16,2.02,ml,21,69,0.03315,0.16,ci,ci39339895,2020-08-10T23:23:04.179Z,"12km WNW of Calipatria, CA",earthquake,0.39,0.71,0.106,7,automatic,ci,ci
2020-08-10T23:18:43.530Z,33.1471667,-115.6281667,5.34,2.55,ml,40,41,0.032,0.2,ci,ci39339887,2020-08-10T23:35:44.040Z,"11km WNW of Calipatria, CA",earthquake,0.27,0.66,0.176,28,automatic,ci,ci
2020-08-10T23:17:08.620Z,33.2598333,-115.692,2.78,2.58,ml,66,43,0.09612,0.2,ci,ci39339879,2020-08-11T04:58:26.040Z,"11km SSE of Bombay Beach, CA",earthquake,0.15,0.35,0.166,30,reviewed,ci,ci
2020-08-10T23:16:59.651Z,38.1399,-118.082,4.9,1.5,ml,19,159.01,0.031,0.1346,nn,nn00766926,2020-08-11T02:23:14.905Z,"27 km S of Mina, Nevada",earthquake,,1.4,0.42,9,reviewed,nn,nn
2020-08-10T23:16:12.650Z,33.2726667,-115.682,1.55,2.1,ml,31,51,0.08661,0.26,ci,ci39339871,2020-08-10T23:26:43.500Z,"10km SSE of Bombay Beach, CA",earthquake,0.35,0.8,0.145,28,automatic,ci,ci
2020-08-10T23:12:47.800Z,33.2593333,-115.6868333,2.52,2.04,ml,31,62,0.09251,0.21,ci,ci39339863,2020-08-10T23:16:31.081Z,"11km SSE of Bombay Beach, CA",earthquake,0.48,0.82,0.136,28,automatic,ci,ci
2020-08-10T23:10:33.150Z,33.2613333,-115.6953333,1.85,2.42,ml,49,39,0.09642,0.23,ci,ci39339855,2020-08-10T23:21:21.790Z,"10km SSE of Bombay Beach, CA",earthquake,0.27,0.59,0.156,26,automatic,ci,ci
2020-08-10T23:06:54.590Z,38.1575,-117.9558,9.8,1,ml,9,102.54,0.014,0.04,nn,nn00766923,2020-08-10T23:17:57.276Z,"29 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-08-10T23:04:15.360Z,33.1411667,-115.6285,5.7,1.83,ml,20,81,0.03778,0.21,ci,ci39339847,2020-08-10T23:07:56.929Z,"11km W of Calipatria, CA",earthquake,0.45,0.71,0.222,28,automatic,ci,ci
2020-08-10T23:02:46.060Z,38.1708,-117.9095,12.3,1.3,ml,14,73.58,0.02,0.23,nn,nn00766919,2020-08-10T23:08:46.413Z,"29 km SE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-08-10T23:01:57.250Z,38.149,-117.8793,12.3,1,ml,10,74.59,0.021,0.21,nn,nn00766917,2020-08-10T23:08:37.963Z,"33 km SE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-08-10T23:00:49.310Z,38.7563324,-122.7208328,1.6,0.7,md,9,118,0.006125,0.05,nc,nc73442765,2020-08-10T23:17:03.748Z,"3km SW of Anderson Springs, CA",earthquake,0.41,0.52,0.15,3,automatic,nc,nc
2020-08-10T22:55:34.460Z,33.1231667,-115.6173333,1.15,1.65,ml,22,84,0.05417,0.31,ci,ci39339823,2020-08-10T22:59:33.848Z,"10km N of Westmorland, CA",earthquake,0.54,31.61,0.21,29,automatic,ci,ci
2020-08-10T22:51:32.300Z,33.1458333,-115.631,5.1,1.31,ml,15,94,0.03408,0.13,ci,ci39339807,2020-08-10T22:55:17.783Z,"11km WNW of Calipatria, CA",earthquake,0.41,0.63,0.238,19,automatic,ci,ci
2020-08-10T22:44:52.270Z,33.1451667,-115.64,7.65,3.33,ml,91,41,0.03815,0.26,ci,ci39339791,2020-08-11T00:10:08.380Z,"12km W of Calipatria, CA",earthquake,0.16,0.4,0.143,241,reviewed,ci,ci
2020-08-10T22:43:05.970Z,33.7731667,-116.1926667,3.6,0.78,ml,16,118,0.03365,0.23,ci,ci39339783,2020-08-10T22:46:54.747Z,"6km NNE of Indio, CA",earthquake,0.62,0.87,0.086,8,automatic,ci,ci
2020-08-10T22:39:25.160Z,33.2244987,-115.6768341,6.29,1.87,ml,42,76,0.06142,0.23,ci,ci39339759,2020-08-10T22:50:03.160Z,"15km W of Niland, CA",earthquake,0.59,1.66,0.196,27,automatic,ci,ci
2020-08-10T22:39:06.993Z,-10.4049,161.3113,74.38,4.8,mb,,44,1.651,0.59,us,us6000bcbs,2020-08-10T23:39:21.040Z,"66 km W of Kirakira, Solomon Islands",earthquake,9.4,5.9,0.076,54,reviewed,us,us
2020-08-10T22:31:48.490Z,33.2528333,-115.6863333,2.48,1.62,ml,21,68,0.08769,0.18,ci,ci39339743,2020-08-10T22:35:34.424Z,"12km SSE of Bombay Beach, CA",earthquake,0.3,0.57,0.149,27,automatic,ci,ci
2020-08-10T22:25:29.300Z,38.7878342,-122.7699966,1.66,0.57,md,12,136,0.01499,0.02,nc,nc73442755,2020-08-10T22:42:04.525Z,"2km NW of The Geysers, CA",earthquake,0.33,0.61,0.01,2,automatic,nc,nc
2020-08-10T22:21:22.260Z,33.2595,-115.6855,5.13,1.45,ml,25,100,0.09138,0.18,ci,ci39339727,2020-08-10T23:40:37.827Z,"11km SSE of Bombay Beach, CA",earthquake,0.28,0.81,0.171,14,reviewed,ci,ci
2020-08-10T22:20:33.320Z,33.251,-115.6831667,3.09,1.76,ml,27,89,0.08463,0.21,ci,ci39339719,2020-08-10T22:24:20.317Z,"12km SSE of Bombay Beach, CA",earthquake,0.35,0.62,0.199,27,automatic,ci,ci
2020-08-10T22:15:24.360Z,33.2526667,-115.6873333,2.01,1.65,ml,17,73,0.08807,0.25,ci,ci39339695,2020-08-10T22:19:07.968Z,"12km SSE of Bombay Beach, CA",earthquake,0.55,0.99,0.179,28,automatic,ci,ci
2020-08-10T22:14:31.800Z,36.9616661,-121.6078339,4.56,1.29,md,8,102,0.02161,0.07,nc,nc73442750,2020-08-10T22:30:06.678Z,"6km SW of Gilroy, CA",earthquake,0.47,0.64,0.12,9,automatic,nc,nc
2020-08-10T22:05:14.629Z,62.1715,-150.8847,59.9,1.4,ml,,,,0.41,ak,ak020a95z152,2020-08-10T22:24:14.764Z,"33 km NE of Skwentna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-08-10T21:56:36.180Z,38.1587,-117.894,11.5,1,ml,8,149.26,0.015,0.12,nn,nn00766914,2020-08-10T23:03:16.261Z,"31 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-08-10T21:51:19.450Z,33.27,-115.6806667,2.37,1.89,ml,26,69,0.08572,0.2,ci,ci39339663,2020-08-11T05:55:08.722Z,"10km SSE of Bombay Beach, CA",earthquake,0.37,0.65,0.103,26,automatic,ci,ci
2020-08-10T21:46:27.577Z,61.605,-147.3197,29.5,1.6,ml,,,,0.97,ak,ak020a95mewc,2020-08-10T22:24:14.506Z,"28 km SE of Glacier View, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-08-10T21:46:16.540Z,33.2541667,-115.6848333,2.32,1.77,ml,20,60,0.088,0.19,ci,ci39339647,2020-08-10T21:50:03.893Z,"12km SSE of Bombay Beach, CA",earthquake,0.3,0.56,0.184,27,automatic,ci,ci
2020-08-10T21:43:16.570Z,33.6,-116.806,5.88,0.1,ml,15,82,0.03553,0.18,ci,ci39339639,2020-08-10T21:46:53.125Z,"13km WNW of Anza, CA",earthquake,0.55,0.91,0.105,5,automatic,ci,ci
2020-08-10T21:41:06.406Z,19.3763,-66.2173,10,2.8,ml,,258,1.06,0.63,us,us6000bcaj,2020-08-11T05:43:46.194Z,"101 km N of San Juan, Puerto Rico",earthquake,4.6,2,0.06,37,reviewed,us,us
2020-08-10T21:37:59.500Z,38.2487,-117.662,0.7,1.1,ml,10,174.62,0.136,0.12,nn,nn00766912,2020-08-10T21:58:36.570Z,"42 km ESE of Mina, Nevada",earthquake,,11.2,,,automatic,nn,nn
2020-08-10T21:33:38.330Z,36.4725,-81.1015,2.68,1.89,md,10,150,0.008358,0.26,se,se60112123,2020-08-11T08:52:08.724Z,"4 km SSE of Sparta, North Carolina",earthquake,2.29,1.5,0.103,7,reviewed,se,se
2020-08-10T21:32:25.900Z,33.2568333,-115.6866667,3.23,1.73,ml,37,55,0.09105,0.2,ci,ci39339615,2020-08-11T01:31:13.140Z,"11km SSE of Bombay Beach, CA",earthquake,0.19,0.43,0.177,55,reviewed,ci,ci
2020-08-10T21:31:58.291Z,58.9455,-154.2066,124.9,2.1,ml,,,,0.44,ak,ak020a95j9ih,2020-08-10T21:58:08.694Z,"63 km SSE of Kokhanok, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-08-10T21:30:35.430Z,38.1455,-118.0508,9,1.7,ml,12,68.56,0.08,0.2,nn,nn00766910,2020-08-10T21:39:37.753Z,"27 km S of Mina, Nevada",earthquake,,2.1,,,automatic,nn,nn
2020-08-10T21:28:08.870Z,51.8646666666667,-177.853333333333,4.99,1.54,ml,6,221,,0.14,av,av91110096,2020-08-11T05:55:47.920Z,"83 km W of Adak, Alaska",earthquake,0.67,1.34,0.157249833709946,6,reviewed,av,av
2020-08-10T21:27:42.270Z,38.8160019,-122.7948303,2.66,0.81,md,19,50,0.01139,0.02,nc,nc73442745,2020-08-10T22:15:10.373Z,"5km NW of The Geysers, CA",earthquake,0.24,0.49,0.23,2,automatic,nc,nc
2020-08-10T21:25:45.230Z,33.2603333,-115.6561667,6.87,1.91,ml,18,81,0.06733,0.26,ci,ci37452149,2020-08-11T00:12:36.263Z,"12km SE of Bombay Beach, CA",earthquake,0.54,1.24,0.173,61,reviewed,ci,ci
2020-08-10T21:25:43.380Z,33.266,-115.6711667,9.79,1.68,ml,25,72,0.07837,0.23,ci,ci39339607,2020-08-10T23:51:52.984Z,"11km SSE of Bombay Beach, CA",earthquake,0.41,0.98,0.248,7,reviewed,ci,ci
2020-08-10T21:23:52.440Z,33.4721667,-116.483,1.88,0.67,ml,18,112,0.09408,0.25,ci,ci39339599,2020-08-10T21:27:43.750Z,"20km ESE of Anza, CA",earthquake,0.37,0.53,0.153,18,automatic,ci,ci
2020-08-10T21:23:48.360Z,36.102,-117.8325,1.63,1.63,ml,17,78,0.02387,0.2,ci,ci39339591,2020-08-10T21:27:26.923Z,"12km ENE of Coso Junction, CA",earthquake,0.38,0.39,0.186,22,automatic,ci,ci
2020-08-10T21:20:19.694Z,58.3276,-133.8017,21.8,2,ml,,,,0.95,ak,ak020a95gto5,2020-08-10T23:04:32.048Z,"36 km E of Juneau, Alaska",other event,,2.9,,,automatic,ak,ak
2020-08-10T21:19:44.920Z,33.267,-115.7005,1.54,2.29,ml,42,39,0.08969,0.24,ci,ci39339583,2020-08-10T21:30:15.480Z,"10km SSE of Bombay Beach, CA",earthquake,0.28,0.63,0.164,26,automatic,ci,ci
2020-08-10T21:14:58.880Z,33.2508333,-115.6926667,2.54,1.34,ml,19,98,0.08951,0.17,ci,ci39339567,2020-08-10T21:18:42.405Z,"12km SSE of Bombay Beach, CA",earthquake,0.34,0.54,0.172,23,automatic,ci,ci
2020-08-10T21:14:45.310Z,61.6511,-146.5577,22.1,1.8,ml,,,,0.9,ak,ak020a95flc3,2020-08-10T21:27:55.423Z,"39 km SSE of Nelchina, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-08-10T21:13:24.560Z,38.2003,-117.8872,4.4,1.4,ml,16,86.12,0.039,0.09,nn,nn00766907,2020-08-10T21:31:44.407Z,"28 km SE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-08-10T21:11:07.570Z,33.2581667,-115.6923333,2.18,2.02,ml,32,64,0.09497,0.2,ci,ci39339551,2020-08-10T21:14:55.351Z,"11km SSE of Bombay Beach, CA",earthquake,0.45,0.77,0.123,26,automatic,ci,ci
2020-08-10T21:05:50.760Z,38.1262,-118.056,9,1.1,ml,10,194.61,0.048,0.03,nn,nn00766906,2020-08-10T21:14:36.723Z,"29 km S of Mina, Nevada",earthquake,,8.1,,,automatic,nn,nn
2020-08-10T20:57:46.570Z,33.267,-115.6688333,2.5,1.75,ml,19,119,0.07628,0.2,ci,ci39339527,2020-08-10T21:01:31.767Z,"11km SSE of Bombay Beach, CA",earthquake,0.65,1.12,0.179,27,automatic,ci,ci
2020-08-10T20:51:47.150Z,33.2685013,-115.6626663,7.35,1.92,ml,30,73,0.07094,0.21,ci,ci39339519,2020-08-10T21:02:52.170Z,"11km SE of Bombay Beach, CA",earthquake,0.49,1.09,0.21,29,automatic,ci,ci
2020-08-10T20:49:26.710Z,33.2713333,-115.669,5.1,1.8,ml,24,142,0.09619,0.22,ci,ci39339511,2020-08-10T20:53:08.148Z,"11km SE of Bombay Beach, CA",earthquake,0.56,1.69,0.183,28,automatic,ci,ci
2020-08-10T20:47:56.160Z,33.2671661,-115.6786652,2.99,2.29,ml,46,57,0.0844,0.19,ci,ci39339503,2020-08-10T20:51:49.031Z,"10km SSE of Bombay Beach, CA",earthquake,0.27,0.61,0.23,28,automatic,ci,ci
2020-08-10T20:47:11.670Z,33.2255,-115.6895,16.13,2.18,ml,7,105,0.07024,0.34,ci,ci39339495,2020-08-11T04:49:38.927Z,"14km SSE of Bombay Beach, CA",earthquake,1.29,2.71,0.153,26,reviewed,ci,ci
2020-08-10T20:45:09.660Z,33.2673333,-115.6836667,2.54,2.83,ml,77,37,0.08853,0.22,ci,ci39339479,2020-08-10T22:07:04.662Z,"10km SSE of Bombay Beach, CA",earthquake,0.16,0.36,0.157,26,reviewed,ci,ci
2020-08-10T20:44:17.060Z,33.2645,-115.6756667,2.69,1.7,ml,25,68,0.08234,0.2,ci,ci39339471,2020-08-10T20:47:58.679Z,"11km SSE of Bombay Beach, CA",earthquake,0.52,0.82,0.2,27,automatic,ci,ci
2020-08-10T20:38:35.780Z,38.1872,-117.7498,12.8,1.4,ml,17,97.58,0.057,0.09,nn,nn00766903,2020-08-10T21:07:39.909Z,"38 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-08-10T20:38:24.210Z,19.62,-156.035833333333,11.24,1.87,md,33,232,,0.12,hv,hv72083861,2020-08-10T22:32:27.085Z,"Hawaii region, Hawaii",earthquake,0.65,0.34,0.0820442265831076,17,reviewed,hv,hv
2020-08-10T20:37:16.220Z,33.2416667,-115.6788333,5.67,1.15,ml,25,62,0.07505,0.24,ci,ci39339447,2020-08-11T01:17:47.826Z,"13km SSE of Bombay Beach, CA",earthquake,0.43,0.98,0.119,21,reviewed,ci,ci
2020-08-10T20:32:08.285Z,64.7563,-149.2216,18.7,0.6,ml,,,,0.23,ak,ak020a94xxq2,2020-08-10T20:45:27.361Z,"17 km NNW of Four Mile Road, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-08-10T20:32:04.570Z,33.2695,-115.6626667,7.46,1.71,ml,23,148,0.09246,0.23,ci,ci39339431,2020-08-10T20:35:53.138Z,"11km SE of Bombay Beach, CA",earthquake,0.76,1.45,0.202,29,automatic,ci,ci
2020-08-10T20:31:42.320Z,33.1456667,-115.639,6.38,1.54,ml,11,104,0.03728,0.15,ci,ci39339423,2020-08-10T21:33:32.236Z,"12km W of Calipatria, CA",earthquake,0.41,0.66,0.247,25,reviewed,ci,ci
2020-08-10T20:30:34.790Z,36.1533333,-118.0653333,2.57,2.26,ml,23,83,0.1741,0.19,ci,ci39339415,2020-08-10T20:34:20.690Z,"15km SSW of Olancha, CA",earthquake,0.32,1.59,0.229,25,automatic,ci,ci
2020-08-10T20:30:16.170Z,35.9336667,-117.7045,4.64,0.78,ml,8,114,0.04616,0.1,ci,ci39339407,2020-08-10T20:34:05.672Z,"18km E of Little Lake, CA",earthquake,0.43,0.66,0.166,9,automatic,ci,ci
2020-08-10T20:28:11.410Z,19.2134990692139,-155.426834106445,31.9899997711182,1.74000001,md,34,141,,0.119999997,hv,hv72083851,2020-08-11T04:30:40.648Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.75,1.24000001,0.74000001,3,automatic,hv,hv
2020-08-10T20:23:47.620Z,36.1536667,-118.0755,2.15,1.69,ml,17,93,0.1822,0.16,ci,ci39339391,2020-08-10T20:27:29.567Z,"16km SSW of Olancha, CA",earthquake,0.32,1.33,0.256,22,automatic,ci,ci
2020-08-10T20:21:34.040Z,19.8438333333333,-155.345,30.33,1.93,md,36,135,,0.14,hv,hv72083846,2020-08-10T22:14:45.030Z,"19 km SW of Laupāhoehoe, Hawaii",earthquake,0.58,1.02,0.0390523296211178,18,reviewed,hv,hv
2020-08-10T20:20:42.640Z,68.4545,-148.7405,0,1.4,ml,,,,1.14,ak,ak020a94vftq,2020-08-10T20:36:15.583Z,"128 km ENE of Anaktuvuk Pass, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-08-10T20:11:30.590Z,33.2361667,-115.687,1.6,1.92,ml,28,62,0.0756,0.17,ci,ci39339367,2020-08-10T20:15:07.860Z,"13km SSE of Bombay Beach, CA",earthquake,0.22,0.49,0.138,30,automatic,ci,ci
2020-08-10T20:10:52.130Z,33.2626667,-115.6796667,2.66,1.96,ml,32,66,0.08596,0.21,ci,ci39339359,2020-08-10T20:21:59.450Z,"11km SSE of Bombay Beach, CA",earthquake,0.37,0.82,0.136,27,automatic,ci,ci
2020-08-10T20:10:27.890Z,38.5965,-118.1712,0.2,1.2,ml,12,126.51,0.156,0.11,nn,nn00766898,2020-08-10T20:31:57.192Z,"23 km NNW of Mina, Nevada",earthquake,,10.4,,,automatic,nn,nn
2020-08-10T20:03:29.370Z,33.2656667,-115.6843333,1.43,2.22,ml,38,50,0.08932,0.25,ci,ci39339335,2020-08-10T20:07:19.018Z,"10km SSE of Bombay Beach, CA",earthquake,0.34,0.7,0.167,27,automatic,ci,ci
2020-08-10T19:59:04.460Z,33.2611667,-115.6895,1.14,1.96,ml,27,99,0.09594,0.25,ci,ci39339319,2020-08-10T20:02:45.597Z,"11km SSE of Bombay Beach, CA",earthquake,0.45,31.61,0.211,30,automatic,ci,ci
2020-08-10T19:58:18.920Z,33.255,-115.695,2.55,2,ml,43,52,0.09394,0.2,ci,ci39339311,2020-08-10T20:02:04.261Z,"11km SSE of Bombay Beach, CA",earthquake,0.23,0.5,0.119,27,automatic,ci,ci
2020-08-10T19:49:00.920Z,42.5963333333333,-122.428833333333,13.78,1.4,ml,9,80,0.1565,0.17,uw,uw61657597,2020-08-10T23:43:09.980Z,"12 km ENE of Butte Falls, Oregon",earthquake,0.41,1.32,0.19081898609083,6,reviewed,uw,uw
2020-08-10T19:48:58.500Z,33.6348333,-116.7175,16.11,0.78,ml,26,81,0.05653,0.13,ci,ci39339287,2020-08-10T19:52:45.142Z,"10km NNW of Anza, CA",earthquake,0.27,0.45,0.191,25,automatic,ci,ci
2020-08-10T19:46:02.620Z,33.2653333,-115.6846667,2.72,1.94,ml,62,55,0.08964,0.22,ci,ci39339279,2020-08-10T21:51:33.404Z,"10km SSE of Bombay Beach, CA",earthquake,0.16,0.29,0.172,23,reviewed,ci,ci
2020-08-10T19:45:52.866Z,57.6034,-153.1689,52.7,2.7,ml,,,,0.51,ak,ak020a94fdva,2020-08-10T21:34:21.040Z,"31 km WSW of Womens Bay, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-08-10T19:45:42.980Z,39.918499,-123.7471695,0.05,2.11,md,10,146,0.2249,0.12,nc,nc73441171,2020-08-10T19:53:06.171Z,"21km NNE of Rockport, CA",earthquake,0.75,6.37,0.09,8,automatic,nc,nc
2020-08-10T19:45:01.110Z,33.2256667,-115.7048333,3.22,1.75,ml,57,50,0.08097,0.2,ci,ci39339271,2020-08-10T21:27:04.865Z,"14km S of Bombay Beach, CA",earthquake,0.13,0.3,0.17,22,reviewed,ci,ci
2020-08-10T19:44:46.550Z,33.2485,-115.685,3.65,1.14,ml,27,69,0.0836,0.2,ci,ci37452133,2020-08-10T21:41:05.738Z,"12km SSE of Bombay Beach, CA",earthquake,0.26,0.52,0.146,20,reviewed,ci,ci
2020-08-10T19:43:47.660Z,61.6798,-149.6027,31.3,1.4,ml,,,,0.64,ak,ak020a94ey3b,2020-08-10T19:59:37.715Z,"6 km N of Meadow Lakes, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-08-10T19:43:26.550Z,33.2638333,-115.6815,3.12,1.49,ml,40,55,0.08726,0.22,ci,ci39339263,2020-08-10T21:13:06.612Z,"11km SSE of Bombay Beach, CA",earthquake,0.23,0.4,0.145,22,reviewed,ci,ci
2020-08-10T19:43:10.660Z,33.255,-115.6761667,4.87,1.47,ml,43,61,0.08459,0.24,ci,ci39339255,2020-08-11T02:01:48.822Z,"12km SSE of Bombay Beach, CA",earthquake,0.29,0.86,0.175,30,reviewed,ci,ci
2020-08-10T19:42:39.440Z,33.26,-115.6901667,2.04,1.21,ml,8,67,0.09511,0.19,ci,ci39339247,2020-08-10T21:39:22.801Z,"11km SSE of Bombay Beach, CA",earthquake,0.36,31.61,0.122,4,reviewed,ci,ci
2020-08-10T19:40:20.460Z,36.0938333,-117.8303333,1.59,1.96,ml,30,50,0.03092,0.13,ci,ci39339231,2020-08-10T20:48:32.791Z,"12km ENE of Coso Junction, CA",earthquake,0.14,0.18,0.205,24,reviewed,ci,ci
2020-08-10T19:39:36.850Z,19.466667175293,-155.603164672852,-1.47000002861023,1.86000001,md,7,91,,0.170000002,hv,hv72083806,2020-08-11T03:42:16.516Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.53,0.519999981,1.86000001,4,automatic,hv,hv
2020-08-10T19:37:00.450Z,38.1512,-118.0237,6.6,0.7,ml,12,191.06,0.048,0.09,nn,nn00766894,2020-08-10T19:41:37.744Z,"27 km SSE of Mina, Nevada",earthquake,,2.8,,,automatic,nn,nn
2020-08-10T19:35:31.540Z,33.265,-115.683,2.02,2.27,ml,35,80,0.09608,0.26,ci,ci39339215,2020-08-10T19:39:18.891Z,"10km SSE of Bombay Beach, CA",earthquake,0.37,0.66,0.204,28,automatic,ci,ci
2020-08-10T19:33:25.880Z,33.2478333,-115.6805,2.54,2.3,ml,31,81,0.08076,0.23,ci,ci39339207,2020-08-10T19:37:00.823Z,"12km SSE of Bombay Beach, CA",earthquake,0.46,0.88,0.181,28,automatic,ci,ci
